Ticker,ATR,ATRP,ROC_1,ROC_3,ROC_5,ROC_10,ROC_21,RollingStalePct,RollMedDollarVol,RollingSameVolCount,Calculated_Cutoff,Passed_Vol_Check,Passed_Final
GDDY,4.64933586,0.02314139,0.00029873,0.01736885,0.04174012,0.01005480,-0.03884610,0.00000000,168849335.50000000,0.00000000,63997373.56077001,True,True
LYB,1.35017288,0.01918707,0.00874440,0.02642461,0.06650086,0.06210635,0.03508336,0.00000000,168227279.14500001,0.00000000,63997373.56077001,True,True
RIO,1.04270846,0.01811692,0.02190854,0.01192414,0.03840824,0.03964436,-0.00261328,0.00000000,168055120.84584999,0.00000000,63997373.56077001,True,True
IWN,2.91012529,0.01774986,0.00396806,0.02290991,0.04376170,0.01848090,-0.03887257,0.00000000,167983050.71950001,0.00000000,63997373.56077001,True,True
CP,1.36442086,0.01834925,0.00348718,0.00849153,0.00174055,0.01547277,0.01099666,0.00000000,167591333.71439999,0.00000000,63997373.56077001,True,True
QUAL,2.07044093,0.01157317,0.00679828,0.02292870,0.02461012,0.01734433,-0.01456939,0.00000000,166735036.88749999,0.00000000,63997373.56077001,True,True
WYNN,2.44646345,0.02917510,0.02630304,0.03508612,0.04337650,0.01038283,-0.05586481,0.00000000,166247028.73369998,0.00000000,63997373.56077001,True,True
SYF,1.70330121,0.02521586,0.01386262,0.04072055,0.07809333,0.05363906,0.00291750,0.00000000,166100932.20440000,0.00000000,63997373.56077001,True,True
NDAQ,1.32748242,0.01704751,0.00561245,0.03383514,0.03887635,0.01808027,-0.02025924,0.00000000,165398268.79220000,0.00000000,63997373.56077001,True,True
ALAB,8.18147762,0.06137643,0.04222048,0.03775788,0.02775636,-0.00987893,0.02161251,0.00000000,164848320.00000000,0.00000000,63997373.56077001,True,True
VXUS,0.56223605,0.00976915,0.00489771,0.02005831,0.02180961,0.01138756,-0.01582655,0.00000000,164362146.36659998,0.00000000,63997373.56077001,True,True
ED,1.44812451,0.01599680,0.01550644,0.04789052,0.06239335,0.05189287,0.02618808,0.00000000,163924073.69849998,0.00000000,63997373.56077001,True,True
CLX,2.48598608,0.01609250,-0.00118321,0.00785506,0.01719903,-0.00957846,-0.02512274,0.00000000,163499656.24050000,0.00000000,63997373.56077001,True,True
CSGP,2.14050353,0.02898448,0.00585671,0.06091079,0.05696293,0.04263730,-0.01821324,0.00000000,163484643.50000000,0.00000000,63997373.56077001,True,True
VCLT,0.63601872,0.00900062,0.00187860,0.02063988,0.01771909,-0.00160503,-0.02564403,0.00000000,163345932.19465002,0.00000000,63997373.56077001,True,True
CTVA,1.31321354,0.02128830,0.01119597,0.02348536,0.09161001,0.10614190,0.05716754,0.00000000,162389164.34220001,0.00000000,63997373.56077001,True,True
WAB,4.16553167,0.02075760,0.01174211,0.01812250,0.06788031,0.06731235,-0.00301567,0.00000000,161895640.78500003,0.00000000,63997373.56077001,True,True
CNQ,0.77837703,0.02568435,0.01038878,-0.01362769,-0.04948076,-0.00765246,0.00875091,0.00000000,161561265.47894996,0.00000000,63997373.56077001,True,True
WEC,1.56883594,0.01638142,0.00650550,0.04705042,0.06016547,0.05362335,0.04318975,0.00000000,161253286.95380002,0.00000000,63997373.56077001,True,True
FITB,0.99342387,0.02302668,0.02472851,0.03380660,0.07830679,0.05145878,-0.01935277,0.00000000,160952490.25370002,0.00000000,63997373.56077001,True,True
ONON,2.03078159,0.03502555,0.02929167,0.06385321,0.02383895,0.04713744,0.00172771,0.00000000,159859880.00000000,0.00000000,63997373.56077001,True,True
IEI,0.32953482,0.00295303,-0.00042995,0.00793945,0.00767550,0.00017029,-0.00267224,0.00000000,159716669.38099998,0.00000000,63997373.56077001,True,True
ENB,0.63681302,0.01495674,0.01090035,0.00998432,0.02368982,0.03559910,0.07175581,0.00000000,159316000.11305001,0.00000000,63997373.56077001,True,True
WST,8.96115078,0.02672968,-0.00254978,0.02243401,0.01389662,0.02421134,0.01745681,0.00000000,159069344.67299998,0.00000000,63997373.56077001,True,True
HUBB,10.41931178,0.02413856,0.00797467,0.02141525,0.04076289,0.04140570,-0.04045402,0.00000000,158490749.94999999,0.00000000,63997373.56077001,True,True
VICI,0.55975906,0.02018801,0.00238963,0.01311366,0.04040840,0.01241821,-0.03761077,0.00000000,158159371.29355001,0.00000000,63997373.56077001,True,True
STT,2.25121809,0.02359434,-0.02846085,0.02294657,0.03961189,-0.00326661,-0.02369607,0.00000000,157976273.92160001,0.00000000,63997373.56077001,True,True
INFY,0.47207817,0.02293267,-0.01761904,-0.05863900,-0.06651914,-0.06321844,-0.09250655,0.00000000,157975695.61360002,0.00000000,63997373.56077001,True,True
TOL,3.98631176,0.02969099,0.00633362,0.03254684,0.09406195,0.08707269,0.00613754,0.00000000,157945615.19999999,0.00000000,63997373.56077001,True,True
PRU,2.45700437,0.02171746,0.00515304,0.01190476,0.03911790,0.00626162,-0.01326577,0.00000000,157915252.35549998,0.00000000,63997373.56077001,True,True
AEM,2.19595763,0.02615524,0.01009753,0.01298588,0.00865953,0.03707775,0.02892080,0.00000000,157837729.40555000,0.00000000,63997373.56077001,True,True
JEPQ,0.65418240,0.01263801,0.01219410,0.02708028,0.02304278,0.01759052,-0.00568585,0.00000000,157591807.12570000,0.00000000,63997373.56077001,True,True
IT,8.67317793,0.01681826,0.00710854,0.03181273,0.05460123,0.06703911,0.02610530,0.00000000,157452999.50000000,0.00000000,63997373.56077001,True,True
MTD,34.00136351,0.02624716,-0.00161077,0.01893248,0.06972807,0.06114943,0.02752374,0.00000000,156925523.50000000,0.00000000,63997373.56077001,True,True
APA,0.76649826,0.03307507,-0.02981982,-0.01810871,0.03040368,0.04362844,0.11212155,0.00000000,156683710.99800003,0.00000000,63997373.56077001,True,True
RF,0.59616441,0.02570494,-0.01305145,0.00833446,0.04943417,0.04040948,-0.03891960,0.00000000,155914313.50929999,0.00000000,63997373.56077001,True,True
DOV,3.31313573,0.01717407,0.00308337,0.03326103,0.06229557,0.05084977,-0.02337837,0.00000000,155882648.03250000,0.00000000,63997373.56077001,True,True
CPNG,0.62172822,0.02818351,-0.01164875,0.00409650,0.03373946,-0.01031853,-0.06525424,0.00000000,155710688.50000000,0.00000000,63997373.56077001,True,True
TOST,1.42976577,0.03774461,0.02683654,0.04525386,0.06106443,0.04123145,-0.01916106,0.00000000,155543449.50000000,0.00000000,63997373.56077001,True,True
DD,0.59935442,0.01888980,0.01056782,0.02909315,0.06561479,0.02704785,-0.03246955,0.00000000,155475359.55309999,0.00000000,63997373.56077001,True,True
COHR,4.81154678,0.04895256,0.02738581,0.05688172,0.09369089,-0.02286510,-0.08864163,0.00000000,155150970.00000000,0.00000000,63997373.56077001,True,True
MOH,8.82114185,0.03082052,0.01277424,-0.02659593,0.00045442,-0.00358585,-0.03137268,0.00000000,155050881.00000000,0.00000000,63997373.56077001,True,True
USMV,0.82601461,0.00933212,0.00156039,0.01365077,0.02474894,0.01342213,-0.01124666,0.00000000,154774331.48170000,0.00000000,63997373.56077001,True,True
XPO,4.72478308,0.03434208,-0.00685772,0.01512580,0.02526269,0.03833962,-0.13034134,0.00000000,153824410.00000000,0.00000000,63997373.56077001,True,True
MTB,4.51940381,0.02366552,0.00336785,0.00892324,0.04799012,0.04260047,-0.01482127,0.00000000,153791035.83800000,0.00000000,63997373.56077001,True,True
HDB,0.46587705,0.01615346,-0.00409540,-0.00222108,-0.00392342,-0.08835532,-0.12430658,0.00000000,153287200.48865002,0.00000000,63997373.56077001,True,True
PSTG,2.41156699,0.03637356,0.01345154,0.04822134,0.02425460,0.06096976,-0.00450450,0.00000000,153263492.00000000,0.00000000,63997373.56077001,True,True
ARES,4.87222937,0.02616988,0.01820638,0.06781644,0.09301138,0.06984749,0.04678504,0.00000000,153173450.60999998,0.00000000,63997373.56077001,True,True
CBRE,3.83251032,0.02799292,0.01602968,0.09606917,0.10705911,0.05396459,-0.00739506,0.00000000,153155778.00000000,0.00000000,63997373.56077001,True,True
SAIA,17.97363783,0.03691519,-0.01247363,0.03406605,0.08039320,0.09332405,-0.09214820,0.00000000,153085504.00000000,0.00000000,63997373.56077001,True,True
NVR,202.85281029,0.02425639,0.00084372,0.02691917,0.06598158,0.04668024,-0.01756616,0.00000000,152558299.00000000,0.00000000,63997373.56077001,True,True
HIG,2.06295994,0.01874208,-0.00480100,0.02321193,0.05285762,0.02650402,0.01083652,0.00000000,152290040.68110001,0.00000000,63997373.56077001,True,True
KEYS,3.50469289,0.02115211,0.00369518,0.00870571,0.02715269,0.03015419,-0.03037219,0.00000000,152247346.00000000,0.00000000,63997373.56077001,True,True
ZBH,2.25791637,0.02075730,0.00569521,0.04632506,0.04801865,0.04882705,0.02767176,0.00000000,152222129.05500001,0.00000000,63997373.56077001,True,True
SAP,4.51225406,0.01732318,0.00477943,0.03680308,0.04492611,0.08106930,0.03901984,0.00000000,152054389.59799999,0.00000000,63997373.56077001,True,True
EXE,2.45726579,0.02383150,-0.01316923,0.02151816,0.04121751,0.05078327,0.09978604,0.00000000,151873956.10865000,0.00000000,63997373.56077001,True,True
LW,2.55081247,0.04355866,0.01709917,0.00434768,-0.01070212,-0.09024757,-0.26918805,0.00000000,151644809.39020002,0.00000000,63997373.56077001,True,True
OKTA,2.64564997,0.03030874,0.01890977,0.05080053,0.03460946,0.10731955,0.02984899,0.00000000,150908221.00000000,0.00000000,63997373.56077001,True,True
LI,0.88374423,0.03912104,0.02309783,0.01164353,0.01573741,-0.05953372,0.03623853,0.00000000,150011116.50000000,0.00000000,63997373.56077001,True,True
CTRA,0.64750045,0.02274365,-0.01206914,0.02113686,0.06121772,0.12738886,0.19166614,0.00000000,149972973.58730000,0.00000000,63997373.56077001,True,True
LPLA,7.75821645,0.02230956,0.00785701,0.04285958,0.05605308,0.06381293,0.05809991,0.00000000,148881213.09750000,0.00000000,63997373.56077001,True,True
STLD,3.43434856,0.02760841,0.00663565,0.01869595,0.08165803,0.12417988,0.03804366,0.00000000,148778530.22049999,0.00000000,63997373.56077001,True,True
VT,1.28617479,0.01097653,0.00835599,0.02470485,0.02858171,0.01910800,-0.01461573,0.00000000,148034626.16700000,0.00000000,63997373.56077001,True,True
WING,9.13697734,0.03362446,-0.00683828,-0.00189897,-0.00644246,-0.06553459,-0.09120522,0.00000000,147525943.72200000,0.00000000,63997373.56077001,True,True
SPYG,1.46854810,0.01643145,0.01307401,0.03286236,0.02696268,0.02310551,-0.01441422,0.00000000,146536012.65775001,0.00000000,63997373.56077001,True,True
JBL,3.71277569,0.02283085,0.00723430,0.04443074,0.05862020,0.14051969,0.20675428,0.00000000,146467358.67899999,0.00000000,63997373.56077001,True,True
K,0.30613821,0.00385013,0.00269736,0.00429816,0.00331225,0.00888297,0.01388591,0.00000000,145569697.98449999,0.00000000,63997373.56077001,True,True
EWT,0.82776471,0.01664029,0.00096183,0.02059675,0.01740306,0.01343998,-0.01349918,0.00000000,145476767.61669999,0.00000000,63997373.56077001,True,True
VTWO,1.60338923,0.01782659,0.00407575,0.02554054,0.03945706,0.01957448,-0.03607342,0.00000000,144985795.99390000,0.00000000,63997373.56077001,True,True
ACGL,1.84442395,0.01931132,-0.00613944,0.03826503,0.05922147,0.04519589,0.04565360,0.00000000,144910234.40904999,0.00000000,63997373.56077001,True,True
WCN,2.56330220,0.01445262,0.00061495,0.01706005,0.01967965,0.04915114,0.00089729,0.00000000,144898439.25000000,0.00000000,63997373.56077001,True,True
FIVE,5.43213365,0.05993087,-0.02359151,-0.03666702,-0.12170543,-0.08518369,-0.13676190,0.00000000,144390144.50000000,0.00000000,63997373.56077001,True,True
CLF,0.49079798,0.04778948,-0.01439539,0.00489237,0.03737374,0.07651992,0.03216080,0.00000000,144072178.00000000,0.00000000,63997373.56077001,True,True
EME,14.03839685,0.02775901,-0.00884491,0.02802177,0.08496525,0.10727610,0.04575936,0.00000000,144011621.02649999,0.00000000,63997373.56077001,True,True
EIX,2.89972180,0.04844140,0.02517888,0.07307856,-0.03538561,-0.20798834,-0.21930721,0.00000000,143992617.12005001,0.00000000,63997373.56077001,True,True
TWLO,3.82915102,0.03420717,-0.02346681,0.02990155,0.03571429,0.02631338,0.00313648,0.00000000,143558686.50000000,0.00000000,63997373.56077001,True,True
GSK,0.58201689,0.01815795,-0.00029941,0.04208254,0.01027516,-0.01531722,-0.00446628,0.00000000,142704110.40570000,0.00000000,63997373.56077001,True,True
CVE,0.41353893,0.02801014,0.01482658,0.01005685,-0.02207694,-0.01633020,0.01346120,0.00000000,142658416.99710000,0.00000000,63997373.56077001,True,True
DT,1.23427946,0.02406003,0.00470035,0.00117096,0.01203393,-0.05611776,-0.06369776,0.00000000,142634194.50000000,0.00000000,63997373.56077001,True,True
CHWY,1.38585709,0.03744548,-0.00697612,0.02691454,0.01899780,0.09270741,0.10312966,0.00000000,142388086.50000000,0.00000000,63997373.56077001,True,True
MGM,0.95829602,0.02917187,-0.00845155,-0.00755287,0.03074992,-0.02406417,-0.06887755,0.00000000,142336798.50000000,0.00000000,63997373.56077001,True,True
MNDY,11.46526555,0.04736734,0.00598479,0.09942769,0.10793244,0.04765409,-0.11444042,0.00000000,142112314.00000000,0.00000000,63997373.56077001,True,True
EXR,3.10571485,0.02157900,-0.00659175,0.01189614,0.02596218,0.01901768,-0.03213159,0.00000000,142085778.84649998,1.00000000,63997373.56077001,True,True
VIG,2.03804600,0.01041052,0.00666937,0.02033711,0.03272229,0.02185499,-0.01201122,0.00000000,142020602.95850003,0.00000000,63997373.56077001,True,True
AWK,2.27705265,0.01842842,0.00189738,0.03329988,0.04523999,0.02211965,-0.01792286,0.00000000,142014062.19999999,0.00000000,63997373.56077001,True,True
MTCH,0.96905335,0.03011830,0.00061265,0.03313425,0.06264243,0.00985851,0.01765845,0.00000000,141622041.94849998,0.00000000,63997373.56077001,True,True
AKAM,2.17833965,0.02393517,0.00563536,0.00474718,0.02338918,-0.04621673,-0.06464543,0.00000000,141543333.00000000,0.00000000,63997373.56077001,True,True
TPR,1.80719794,0.02572308,0.02527585,0.05512787,0.06314152,0.08776480,0.11199236,0.00000000,141411681.66675001,0.00000000,63997373.56077001,True,True
CF,2.14500663,0.02264414,-0.00246733,0.02126586,0.09294815,0.13025788,0.11917429,0.00000000,141066124.36660001,0.00000000,63997373.56077001,True,True
SU,0.82314890,0.02156409,-0.00102326,-0.01860607,-0.00888756,0.08296381,0.07728518,0.00000000,140882245.33695000,0.00000000,63997373.56077001,True,True
HIMS,2.23691856,0.08032024,-0.00322119,0.06257154,0.09602519,0.10515873,-0.10880000,0.00000000,140348090.00000000,0.00000000,63997373.56077001,True,True
THC,4.07005631,0.03110237,-0.01438578,0.02530753,0.02258342,0.04504073,-0.02175376,0.00000000,140117257.00000000,0.00000000,63997373.56077001,True,True
ALNY,9.29684758,0.03775063,-0.01159897,0.02394911,0.03483486,0.05414776,0.00934465,0.00000000,140033152.50000000,0.00000000,63997373.56077001,True,True
FCNCA,54.38947244,0.02494953,0.01527585,0.02286932,0.06063687,0.04108503,0.03084525,0.00000000,139845396.92500001,1.00000000,63997373.56077001,True,True
CBOE,4.08430437,0.02109095,0.00443472,0.00729259,0.02011231,-0.00844845,-0.00444691,0.00000000,139483847.52100000,0.00000000,63997373.56077001,True,True
XYL,2.25061053,0.01903313,0.00597218,0.03673602,0.04946128,0.03199483,-0.00927493,0.00000000,139239715.61300001,0.00000000,63997373.56077001,True,True
AES,0.42576111,0.03823252,-0.01500128,-0.00252591,-0.01663650,-0.09425046,-0.10113729,0.00000000,138548266.73119998,0.00000000,63997373.56077001,True,True
RL,6.22314918,0.02614121,0.01152341,0.01233208,0.01314205,0.03843436,0.04167870,0.00000000,138115549.41000000,0.00000000,63997373.56077001,True,True
BAX,0.75203393,0.02471398,0.00096710,0.01175692,0.05302590,0.05878198,0.05302590,0.00000000,137887182.15354997,0.00000000,63997373.56077001,True,True
FTV,0.95940611,0.01620627,0.00266758,0.02016736,0.04822014,0.06047611,0.02680459,0.00000000,137391333.79380000,0.00000000,63997373.56077001,True,True
BCS,0.32291864,0.02323574,0.01930425,0.09440336,0.12372043,0.08606461,0.04316007,0.00000000,137374778.50784999,0.00000000,63997373.56077001,True,True
SRLN,0.06016545,0.00154873,0.00047644,0.00238933,0.00143068,0.00455107,0.00521910,0.00000000,137095930.82889998,0.00000000,63997373.56077001,True,True
FND,3.53036420,0.03537794,0.02717447,0.03958746,0.05019996,0.02317236,-0.07396065,0.00000000,136305760.50000000,1.00000000,63997373.56077001,True,True
STM,0.73727582,0.02945216,0.02754289,0.04231639,0.03340090,0.04403350,-0.01129977,0.00000000,135791220.41624999,0.00000000,63997373.56077001,True,True
DOCU,3.37502602,0.03766770,-0.01711277,-0.00543901,-0.00906879,-0.00830105,-0.08412552,0.00000000,135145512.00000000,0.00000000,63997373.56077001,True,True
VB,3.69892018,0.01509455,0.00424154,0.02520657,0.04367640,0.03541233,-0.01830390,0.00000000,134882269.73899999,0.00000000,63997373.56077001,True,True
JBHT,4.81915313,0.02827013,-0.07384549,-0.05049211,-0.01055796,0.00730358,-0.03166840,0.00000000,134852588.68849999,0.00000000,63997373.56077001,True,True
CNP,0.66325043,0.02086093,-0.00731853,0.02197015,0.04425811,0.03397823,0.01527678,0.00000000,134302514.22240001,0.00000000,63997373.56077001,True,True
NTES,2.92162532,0.03004773,0.00453126,0.03884193,0.09494054,0.13673647,0.06878123,0.00000000,134232990.54780000,0.00000000,63997373.56077001,True,True
GLDM,0.53524228,0.00999892,-0.00483361,0.00942863,-0.00316574,0.01594230,0.01845510,0.00000000,134171828.50000000,0.00000000,63997373.56077001,True,True
GOVT,0.11348846,0.00523256,0.00000000,0.00943866,0.00852805,-0.00044703,-0.00685484,0.00000000,134041742.82600001,0.00000000,63997373.56077001,True,True
IRM,2.84862575,0.02702219,-0.00934105,0.04979187,0.07967767,0.04277207,-0.01860058,0.00000000,133939448.98310000,0.00000000,63997373.56077001,True,True
PODD,7.54719382,0.02736374,0.01081141,0.03284152,0.01464150,0.07381740,0.03883239,0.00000000,133310069.50000000,0.00000000,63997373.56077001,True,True
BG,1.87739261,0.02442817,0.00176359,-0.02536469,-0.02068507,0.02539690,-0.01620340,0.00000000,133275123.74990000,0.00000000,63997373.56077001,True,True
TECK,1.12700815,0.02628756,0.01888653,0.01552940,0.02688636,0.05474178,0.00982685,0.00000000,132760390.36840001,0.00000000,63997373.56077001,True,True
OMC,1.80706454,0.02195995,-0.00535944,0.00731409,0.04033179,-0.01226253,-0.05308054,0.00000000,132203301.49170001,0.00000000,63997373.56077001,True,True
PPL,0.51513520,0.01599506,0.00241220,0.03971165,0.04790522,0.03325045,0.02877486,0.00000000,131840116.98820001,0.00000000,63997373.56077001,True,True
CHD,1.93896511,0.01844210,0.00187725,0.01130210,0.04979481,0.02532645,0.00614378,0.00000000,131721230.16550000,0.00000000,63997373.56077001,True,True
BNDX,0.15575336,0.00332592,0.00225362,0.00991145,0.00762331,-0.00387134,-0.00752986,0.00000000,131405745.70320000,0.00000000,63997373.56077001,True,True
QRVO,2.58306043,0.03067403,0.14431309,0.15641307,0.17464081,0.20713876,0.19786629,0.00000000,131085012.50000000,0.00000000,63997373.56077001,True,True
TEVA,0.73301862,0.03344063,0.01107011,0.04480458,0.04680038,0.02910798,0.32768019,0.00000000,130601250.00000000,0.00000000,63997373.56077001,True,True
CPAY,7.68495812,0.02072590,0.00213514,0.03451258,0.06429576,0.09078340,0.03653696,0.00000000,130467027.50000000,0.00000000,63997373.56077001,True,True
VO,3.30301364,0.01225426,0.00506747,0.02661959,0.04185349,0.03822169,-0.00318416,0.00000000,130463802.74050000,0.00000000,63997373.56077001,True,True
